Timer,Station,Code Station,Coord,commune,groupe24,groupe44,groupe64,groupe99
2022-11-15 20:02:48,Place du Moulin de Javel,15058,"[48.84021670922, 2.2716060653329]",Paris,342,1156,2450,5770
2022-11-15 20:02:48,Paganini - Davout,20140,"[48.85135, 2.412021]",Paris,303,1041,2218,5312
2022-11-15 20:02:48,Stalingrad - Henri Luisette,48012,"[48.78363092456589, 2.366935946761926]",Villejuif,516,1739,3682,8765
2022-11-15 20:02:48,Gare de Robinson,23303,"[48.7799259211605, 2.281828634440899]",Sceaux,535,1773,3731,8940
2022-11-15 20:02:48,Gare RER - Maurice Grandcoing,42022,"[48.813881, 2.392429]",Ivry-sur-Seine,422,1434,3046,7188
2022-11-15 20:02:48,Dutot - Place Alleray,15018,"[48.836826091766, 2.3071701095578]",Paris,345,1160,2520,5977
2022-11-15 20:02:48,Jardin Modèle - Pierre Boudou,26012,"[48.914866710946, 2.3057010525935]",Asnières-sur-Seine,105,368,792,1918
2022-11-15 20:02:48,Henri Barbusse - Gabriel Péri,23202,"[48.801773795836, 2.2874166362216]",Châtillon,463,1554,3284,7853
2022-11-15 20:02:48,André Mazet - Saint-André des Arts,6015,"[48.85375581057431, 2.3390958085656166]",Paris,299,1032,2141,5095
2022-11-15 20:02:48,Mariotte - Batignolles,17202,"[48.884571659595, 2.321469503475]",Paris,202,678,1434,3506
2022-11-15 20:02:48,Gare de Chaville Rive Gauche,23703,"[48.80516030434533, 2.188277207314968]",Chaville,433,1498,3203,7629
2022-11-15 20:02:48,Gobelins - Port-Royal,5027,"[48.83713590026284, 2.3515201359987254]",Paris,347,1165,2527,5989
2022-11-15 20:02:48,Mûriers - Père Lachaise,20142,"[48.864130509668044, 2.39164982067019]",Paris,278,906,1894,4614
2022-11-15 20:02:48,Place du Maréchal de Lattre de Tassigny,21704,"[48.821707715257055, 2.2853431485432423]",Vanves,391,1334,2836,6763
2022-11-15 20:02:48,Belleville -  Pré Saint-Gervais,19121,"[48.875565910073, 2.3930460959673]",Paris,230,774,1703,4020
2022-11-15 20:02:48,Martyrs de Châteaubriant - Jean Grandel,51008,"[48.951432, 2.211214]",Argenteuil,2,5,7,12
2022-11-15 20:02:48,Ney - Porte de Montmartre,18135,"[48.897918, 2.3364872]",Paris,155,548,1181,2817
2022-11-15 20:02:48,Saint-Denis - Rivoli,1003,"[48.859059340842, 2.3476943001151]",Paris,275,945,2015,4800
2022-11-15 20:02:48,Clef des Champs - Albert Dhalenne,34011,"[48.914938, 2.330665]",Saint-Ouen-sur-Seine,106,371,796,1924
2022-11-15 20:02:48,Place Charles de Gaulle,24101,"[48.826073335699, 2.1894485725692]",Ville-d'Avray,385,1278,2692,6540
2022-11-15 20:02:48,Carrefour Pleyel,32012,"[48.92034156960326, 2.3438543826341625]",Saint-Denis,107,329,670,1631
2022-11-15 20:02:48,Manin - Secrétan,19114,"[48.8791665, 2.3787959]",Paris,229,773,1572,3818
2022-11-15 20:02:48,Mathis - Flandre,19006,"[48.8906429898976, 2.3762554675340652]",Paris,181,640,1316,3223
2022-11-15 20:02:48,Place Denfert-Rochereau,21002,"[48.843252536286684, 2.245987951755524]",Boulogne-Billancourt,317,1109,2381,5664
2022-11-15 20:02:48,Paix - Verdun,24004,"[48.900504, 2.261173]",Courbevoie,150,539,1104,2698
2022-11-15 20:02:48,Chevaleret - Louise Weiss,13015,"[48.83258651335057, 2.371211388119954]",Paris,373,1212,2595,6192
2022-11-15 20:02:48,Bobillot - Tolbiac,13024,"[48.8255961335041, 2.350204177200794]",Paris,395,1297,2783,6583
2022-11-15 20:02:48,Félix Faure - Convention,15069,"[48.841249336041045, 2.288386600849503]",Paris,343,1114,2389,5774
2022-11-15 20:02:48,Dom-Pérignon - Gravelle,12119,"[48.82548157443457, 2.4098803102970128]",Paris,399,1304,2793,6598
2022-11-15 20:02:48,Francoeur - Caulaincourt,18016,"[48.8899944409612, 2.342529706656933]",Paris,179,636,1374,3215
2022-11-15 20:02:48,Euryale Dehaynin - Loire,19117,"[48.886248917304805, 2.3774591088294987]",Paris,205,685,1444,3422
2022-11-15 20:02:48,Pyrénées - Cours de Vincennes,20003,"[48.847796779935, 2.4061721563339]",Paris,327,1084,2281,5409
2022-11-15 20:02:48,Lecourbe - Convention,15053,"[48.83923319241899, 2.2915197908878326]",Paris,344,1158,2453,5874
2022-11-15 20:02:48,Hauteville - Bonne Nouvelle,10003,"[48.87077436024043, 2.349649636832728]",Paris,251,857,1759,4206
2022-11-15 20:02:48,Dôme - République,21022,"[48.832681, 2.250257]",Boulogne-Billancourt,365,1198,2574,6160
2022-11-15 20:02:48,Place de la vache noire,41103,"[48.81040517059777, 2.327060401439667]",Arcueil,442,1471,3099,7368
2022-11-15 20:02:48,Place Charles Digeon,41602,"[48.84354203133597, 2.418427169322968]",Saint-Mandé,328,1129,2347,5710
2022-11-15 20:02:48,Olympiades,13036,"[48.826764665199, 2.3650860786438]",Paris,396,1299,2722,6586
2022-11-15 20:02:48,Place de la Nation - Taillebourg,11014,"[48.8488408, 2.3973043]",Paris,326,1083,2279,5407
2022-11-15 20:02:48,Gergovie - Alésia,14027,"[48.83088717455243, 2.318882101207347]",Paris,369,1250,2650,6277
2022-11-15 20:02:48,Place Eustache Deschamps,42303,"[48.793855, 2.336637]",Cachan,491,1648,3421,8262
2022-11-15 20:02:48,Edouard Pailleron - Bouret,19119,"[48.880597694070524, 2.3769494891166687]",Paris,229,728,1572,3719
2022-11-15 20:02:48,Hector Malot - Daumesnil,12008,"[48.84693552991762, 2.3770876228809357]",Paris,325,1080,2276,5501
2022-11-15 20:02:48,Square des Amandiers,20032,"[48.86615630668046, 2.3891324177384377]",Paris,254,906,1894,4514
2022-11-15 20:02:48,Dominique Pado - Croix Nivert,15050,"[48.83648798164934, 2.2897250577807426]",Paris,343,1202,2517,5972
2022-11-15 20:02:48,Jean de la Fontaine - Boulainvilliers,16025,"[48.85264791461651, 2.2758664190769196]",Paris,295,1025,2130,5177
2022-11-15 20:02:48,Clichy - Place Blanche,18043,"[48.883601088297, 2.3332237824798]",Paris,202,679,1500,3509
2022-11-15 20:02:48,Siam - La Pompe,16017,"[48.861720329027264, 2.275346568555312]",Paris,271,936,1938,4682
2022-11-15 20:02:48,Marcadet - Ramey,18021,"[48.890875, 2.3449019]",Paris,179,637,1310,3215
2022-11-15 20:02:48,Charonne - Alexandre Dumas,20014,"[48.85607741505607, 2.394869327545166]",Paris,302,995,2087,5010
2022-11-15 20:02:48,Alexandre Dumas - Place de la Réunion,20013,"[48.85533710742046, 2.3997703687646292]",Paris,303,995,2088,5012
2022-11-15 20:02:48,Porte de la Plaine,15045,"[48.82805169605981, 2.2924277186393742]",Paris,368,1290,2709,6468
2022-11-15 20:02:48,Duhamel - André Gide,15027,"[48.8365662244334, 2.312707121097412]",Paris,345,1205,2521,5979
2022-11-15 20:02:48,Lavoisier - Missak Manouchian,31105,"[48.86286468896063, 2.495676465332508]",Rosny-sous-Bois,285,918,1976,4641
2022-11-15 20:02:48,Montreuil - République,43004,"[48.85026349463687, 2.4345204234123234]",Vincennes,305,1043,2222,5318
2022-11-15 20:02:48,Legendre - Nollet,17110,"[48.887742186754224, 2.320293079881375]",Paris,201,678,1370,3308
2022-11-15 20:02:48,Constantine - Université,7010,"[48.860680473738334, 2.314848195584221]",Paris,273,941,2009,4791
2022-11-15 20:02:48,Pierre Brossolette - 12 Février 1934,22404,"[48.8176962416867, 2.3076123744249344]",Malakoff,417,1380,2904,6967
2022-11-15 20:02:48,Enfants du Paradis - Peupliers,21021,"[48.833122686454, 2.2571459412575]",Boulogne-Billancourt,365,1198,2575,6162
2022-11-15 20:02:48,Guy Môquet - Compoint,17006,"[48.89213559044868, 2.32321947813034]",Paris,178,590,1307,3110
2022-11-15 20:02:48,Rampal - Belleville,19102,"[48.87302160156, 2.3799109831452]",Paris,253,817,1700,4115
2022-11-15 20:02:48,Championnet.,18101,"[48.8953643, 2.3498166]",Paris,179,593,1247,2919
2022-11-15 20:02:48,Verdier - République,21207,"[48.81540376627718, 2.3173937201499943]",Montrouge,417,1425,2970,7168
2022-11-15 20:02:48,Louis Blanc - Aqueduc,10031,"[48.88203018259946, 2.3635615780949593]",Paris,204,727,1505,3616
2022-11-15 20:02:48,Arthur Auger - Jean Jaurès,21205,"[48.813736445585235, 2.3069277405738835]",Montrouge,417,1424,3032,7165
2022-11-15 20:02:48,Passy - Place du Costa Rica,16023,"[48.8584893, 2.2839655]",Paris,271,937,2004,4882
2022-11-15 20:02:48,Marché d'Auteuil,16033,"[48.84842761367387, 2.265253821160005]",Paris,318,1067,2257,5372
2022-11-15 20:02:48,M.- A. Lagroua Weill-Hallé -  F. Dolto,13055,"[48.828595283857425, 2.380220606266108]",Paris,373,1257,2724,6492
2022-11-15 20:02:48,Regard - Rennes,6004,"[48.847385404956, 2.3268555477262]",Paris,322,1075,2267,5487
2022-11-15 20:02:48,Lorraine - Jean Jaurès,19014,"[48.8863865, 2.3825772]",Paris,205,685,1445,3423
2022-11-15 20:02:48,Volontaires - Vaugirard,15014,"[48.84132050184004, 2.30808901725357]",Paris,345,1116,2392,5779
2022-11-15 20:02:48,Philippe-Auguste,11016,"[48.851853488265, 2.3932945355773]",Paris,302,1038,2215,5208
2022-11-15 20:02:48,Victor Hugo - Bineau,22014,"[48.88758225888669, 2.2783890366554265]",Neuilly-sur-Seine,199,673,1363,3296
2022-11-15 20:02:48,Mairie du 20ème,20106,"[48.865302324275, 2.3990669846535]",Paris,279,907,1896,4517
2022-11-15 20:02:48,Dantzig - Lefebvre,15044,"[48.83013921586756, 2.295934036374092]",Paris,368,1247,2646,6370
2022-11-15 20:02:48,Porte de Charenton,12040,"[48.83124010585643, 2.3989107459783554]",Paris,375,1259,2664,6298
2022-11-15 20:02:48,Place d'Italie - Soeur Rosalie,13008,"[48.831908520394, 2.3546943448098]",Paris,372,1254,2592,6287
2022-11-15 20:02:48,Crimée - Ourcq,19001,"[48.894104140316266, 2.372946088467279]",Paris,181,596,1251,3025
2022-11-15 20:02:48,Jean Bologne - Passy,16022,"[48.857566889784465, 2.280027395306772]",Paris,295,981,2067,4881
2022-11-15 20:02:48,Flandre - Ourcq,19007,"[48.89260159189023, 2.3790915682911873]",Paris,181,597,1316,3125
2022-11-15 20:02:48,Point du Jour - Jean Jaurès,21016,"[48.828753141436465, 2.245911467014621]",Boulogne-Billancourt,365,1241,2701,6357
2022-11-15 20:02:48,Geoffroy-Saint-Hilaire - Saint-Marcel,5105,"[48.83907826424974, 2.356877340669728]",Paris,348,1166,2464,5891
2022-11-15 20:02:48,Colisée - Champs-Elysées,8039,"[48.870475399387, 2.3076190799475]",Paris,249,852,1752,4195
2022-11-15 20:02:48,Marcel Monge - Marcel Dassault,21511,"[48.86096384533371, 2.2246733296048142]",Suresnes,267,930,1930,4668
2022-11-15 20:02:48,Commandant Charcot - Bretteville,22007,"[48.87530570765423, 2.2558460757136345]",Neuilly-sur-Seine,221,758,1679,3984
2022-11-15 20:02:48,Ivry - Baudricourt,13037,"[48.824695995415006, 2.363106073577468]",Paris,396,1299,2785,6685
2022-11-15 20:02:48,Lacépède - Linné,5031,"[48.8437035476636, 2.354651279747486]",Paris,324,1122,2336,5693
2022-11-15 20:02:48,Bobillot - Moulin des Prés,13023,"[48.828657346203094, 2.353020646316964]",Paris,372,1254,2720,6484
2022-11-15 20:02:48,Guynemer - Jardin du Luxembourg,6009,"[48.8466127, 2.3325478]",Paris,322,1075,2268,5489
2022-11-15 20:02:48,Etienne Dolet - Place Maurice Chevalier,20033,"[48.86798303359366, 2.3851405311143026]",Paris,254,861,1829,4414
2022-11-15 20:02:48,Convention - Campus de Bobigny,30005,"[48.914920058264, 2.4172238067445]",Bobigny,112,381,811,1947
2022-11-15 20:02:48,Pablo Picasso - Maurice Thorez,30007,"[48.906887812943, 2.4489325365198]",Bobigny,138,473,1008,2352
2022-11-15 20:02:48,Alfred de Vigny - Place du Général Brocard,8044,"[48.87836138361425, 2.305254448220567]",Paris,224,764,1623,3799
2022-11-15 20:02:48,Perrault - Place du Louvre,1201,"[48.860273568996, 2.3412468419093]",Paris,275,944,2014,4798
2022-11-15 20:02:48,Port - Maurice Chevalier,41304,"[48.832024486306, 2.490271087056]",Nogent-sur-Marne,380,1270,2615,6323
2022-11-15 20:02:48,Fontaine du Tertre - Calvaire,21510,"[48.8702539, 2.2187778]",Suresnes,243,842,1737,4271
2022-11-15 20:02:48,Place des Arts - Jean Mermoz,25009,"[48.879971740179, 2.1838125575318]",Rueil-Malmaison,217,706,1539,3667
2022-11-15 20:02:48,Résistance - Romain Rolland,51007,"[48.950873482371, 2.2310190077797]",Argenteuil,4,7,11,17
2022-11-15 20:02:48,Claude Debussy - Marc Bloch,21112,"[48.910388180512, 2.3117771744728]",Clichy,129,413,921,2117
2022-11-15 20:02:48,Paul Doumer - Stalingrad,41101,"[48.806518992199, 2.3368880152702]",Arcueil,443,1516,3165,7569
2022-11-15 20:02:48,Gare du Nord - Faubourg Saint-Denis,10151,"[48.879612765503616, 2.3568402975797653]",Paris,228,726,1568,3812
2022-11-15 20:02:48,Daumesnil - Picpus,12010,"[48.8374688, 2.401765]",Paris,351,1171,2536,6002
2022-11-15 20:02:48,Hippodrome de Longchamp,16140,"[48.86413226532, 2.239905372262]",Paris,268,888,1868,4573
2022-11-15 20:02:48,8 Mai 1945 - 10 Juillet 1940,44010,"[48.784567029674, 2.3979035764933]",Vitry-sur-Seine,518,1743,3687,8773
2022-11-15 20:02:48,Georges Pompidou - Verdun,21508,"[48.875481, 2.232443]",Suresnes,220,755,1675,3977
2022-11-15 20:02:48,Galilée - Vernet,8003,"[48.871715878697, 2.2985444962978]",Paris,248,807,1750,4193
2022-11-15 20:02:48,Lamarck - Saint-Ouen,18203,"[48.891334555236, 2.3272445342326]",Paris,178,635,1307,3111
2022-11-15 20:02:48,Nungesser - Santé,41212,"[48.852335, 2.448967]",Fontenay-sous-Bois,306,1045,2160,5223
2022-11-15 20:02:48,Dora Maar - Nadia Guendouz,34009,"[48.905452421305, 2.3220406472683]",Saint-Ouen-sur-Seine,130,458,986,2417
2022-11-15 20:02:48,Carpeaux - Place Jacques Froment,18018,"[48.8906542, 2.3309428]",Paris,178,635,1308,3211
2022-11-15 20:02:48,Jemmapes - Ecluses Saint-Martin,10025,"[48.87748519186726, 2.3660067468881607]",Paris,228,771,1634,3914
2022-11-15 20:02:48,Président Roosevelt - Rouget de Lisle,21320,"[48.83047518749, 2.2616135525345]",Issy-les-Moulineaux,366,1243,2640,6361
2022-11-15 20:02:48,Jean Jaurès - Place du Dr Roux,22305,"[48.927567032796, 2.2947337017374]",Gennevilliers,80,235,534,1222
2022-11-15 20:02:48,Pierre Ginier - Clichy,18045,"[48.8867667, 2.326228]",Paris,202,678,1435,3408
2022-11-15 20:02:48,Bastille - Biscornet,12001,"[48.851355779579, 2.369220033288]",Paris,301,1036,2210,5301
2022-11-15 20:02:48,Val-Fleury,21954,"[48.807671407991, 2.2407217696309]",Meudon,436,1460,3148,7543
2022-11-15 20:02:48,Place du Colonel Fabien,10038,"[48.87756832086, 2.3698791861534]",Paris,229,772,1635,3915
2022-11-15 20:02:48,Charles de Gaulle - Madrid,22005,"[48.884432270368, 2.2608044743538]",Neuilly-sur-Seine,198,671,1424,3490
2022-11-15 20:02:48,Parc des Pierrettes,23205,"[48.7973062, 2.2909969]",Châtillon,464,1598,3349,8052
2022-11-15 20:02:48,Place Henri Dunant - Gare RER,22602,"[48.787543, 2.2907628]",Fontenay-aux-Roses,512,1686,3605,8547
2022-11-15 20:02:48,Guy Môquet - Jean Moulin,32023,"[48.940931521020836, 2.363948999931771]",Saint-Denis,36,111,226,547
2022-11-15 20:02:48,Avenir,23201,"[48.8103438, 2.3003776]",Châtillon,440,1467,3095,7361
2022-11-15 20:02:48,Division Leclerc - Kléber,23203,"[48.798666226364, 2.2833752789972]",Châtillon,463,1553,3348,7951
2022-11-15 20:02:48,Place Balard,15056,"[48.836395736424, 2.2784192115068]",Paris,343,1201,2515,5969
2022-11-15 20:02:48,Bercy - Villot,12105,"[48.841795009027, 2.3767850184816]",Paris,349,1124,2404,5798
2022-11-15 20:02:48,Adrien Lesesne - Docteur Bauer,34005,"[48.90263867304635, 2.348248063431511]",Saint-Ouen-sur-Seine,155,505,1055,2523
2022-11-15 20:02:48,Porte de Clichy - Place des Nations Unies,17127,"[48.896737263309504, 2.310542999196392]",Paris,177,545,1176,2909
2022-11-15 20:02:48,Henri Barbusse - Bourguignons,26008,"[48.91301722799713, 2.2734212270774417]",Asnières-sur-Seine,102,408,850,2008
2022-11-15 20:02:48,Marceau Delorme - Pierre Brossolette,26009,"[48.91206062860357, 2.295897423568745]",Asnières-sur-Seine,128,411,854,2014
2022-11-15 20:02:48,Garibaldi - Gabriel Péri,34008,"[48.905741911394, 2.3316044208059]",Saint-Ouen-sur-Seine,130,459,988,2420
2022-11-15 20:02:48,Bateliers - Quai de Seine,34012,"[48.915817585516, 2.3239533298594]",Saint-Ouen-sur-Seine,106,370,795,1824
2022-11-15 20:02:48,BNF - Bibliothèque Nationale de France,13123,"[48.8350268238, 2.3760157451034]",Paris,349,1212,2532,6094
2022-11-15 20:02:48,Sebastopol - Rambuteau,4104,"[48.86181809267, 2.3501381278038]",Paris,275,945,1951,4702
2022-11-15 20:02:48,Jonquière - Docteur Paul Brousse,17010,"[48.894799816683985, 2.318705212173216]",Paris,177,590,1242,3010
2022-11-15 20:02:48,Malesherbes - Place de la Madeleine,8004,"[48.87040602848252, 2.323243509807989]",Paris,250,854,1755,4199
2023-03-13 23:02:45,Rouget de L'isle - Watteau,44015,"[48.778192750803, 2.3963020229163]",Vitry-sur-Seine,542,1787,3815,9070
2023-03-13 23:02:45,Quai du docteur Dervaux,26013,"[48.910635860508, 2.2975122936677]",Asni�res-sur-Seine,128,411,918,2114
2023-03-13 23:02:45,Saint P�res - Saint Germain,6201,"[48.853729675265, 2.3300181032703]",Paris,298,1031,2140,5092
2023-03-13 23:02:45,Decr�s - Al�sia,14201,"[48.832200060759, 2.3139070151575]",Paris,369,1249,2585,6276
2023-03-13 23:02:45,Payenne - Square George Ca�n,3201,"[48.8578329, 2.3622643]",Paris,300,991,2081,4903
2023-03-13 23:02:45,Verdun - Henri Barbusse,22209,"[48.802056061754, 2.3159965061736]",Bagneux,465,1557,3289,7860
2023-03-13 23:02:45,Louis Armand - Bernard Palissy,26010,"[48.916925546419, 2.3124207955211]",Asni�res-sur-Seine,105,369,729,1821
2023-03-13 23:02:45,M�nil - Argenteuil,26011,"[48.925901818305, 2.2741496502338]",Asni�res-sur-Seine,78,276,530,1315
2023-03-13 23:02:45,Pav� des Gardes - Charles Vaillant,23106,"[48.81168551728, 2.2111820107205]",S�vres,410,1413,3015,7338
2023-03-13 23:02:45,Saint-Germain - Verdun,32305,"[48.882877330093, 2.4331868384644]",Romainville,209,735,1517,3635
2023-03-13 23:02:45,Dupont de l'Eure - Gambetta,20202,"[48.8679385, 2.4003649]",Paris,255,863,1832,4418
2023-03-13 23:02:45,Marseillaise - Grenade,19202,"[48.889371092747, 2.3979396821544]",Paris,182,643,1383,3229
